sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
40501,3.0156048962996,0,0.7580280523648,0.8,0.18078882298485,1,8,1.98230433656003,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.297582427589149,0,1.24605832380742,0,0,0,-0.0464021872019882,0,0,2.73367889784555,0,0,1.29529239657166,-1913.02312664454,-1536.25904451529,-376.764082129244
40601,3.08819845037452,0,0.820168785419905,0.8,0.147447381652944,1,8,2.0385791206157,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.00169673246592916,0,1.36932141002038,0,0,0,-0.332656445245666,0,0,2.62996907903193,0,0,1.11332480769959,-1929.27949795094,-1544.7432445563,-384.536253394642
40701,3.10036032820342,0,0.780067283588159,0.8,0.156313914121309,1,8,2.01680955808355,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.256918093826465,0,1.064244038318,0,0,0,-0.252967600896085,0,0,2.49362834663805,0,0,0.93768325683495,-1870.52257145219,-1533.20811181677,-337.314459635423
40801,3.04877500158141,0,0.897948241894562,0.8,0.149447050390239,1,8,2.18963646265199,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.272181211013072,0,0.932547459150789,0,0,0,-0.365047196201726,0,0,2.47138600287085,0,0,1.10131837604711,-1969.21563621436,-1559.13745650951,-410.078179704842
40901,2.84873027267134,0,0.635083929757827,0.8,0.179242369414484,1,8,2.12246261374826,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.236027264865635,0,1.42697841646151,0,0,0,-0.320824111545811,0,0,2.22488043784201,0,0,0.639729571572314,-1985.02135355337,-1567.57144645561,-417.449907097759
41001,2.3798486997325,0,0.511887373586676,0.8,0.179109008188103,1,8,2.04266027409001,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0262836975580001,0,1.32107754284115,0,0,0,-0.219832580911777,0,0,2.06862513857285,0,0,0.810639913107916,-1991.30966696105,-1575.77368390127,-415.535983059778
41101,2.64580906757554,0,0.574706038637383,0.8,0.155872594953965,1,8,2.08135947266576,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.118708564356006,0,0.839857401013867,0,0,0,-0.267286847994215,0,0,1.9544708198945,0,0,0.683158505678249,-1955.86570889416,-1560.67088231498,-395.194826579185
41201,2.68945173554797,0,0.495255822218016,0.8,0.144297962561455,1,8,2.19519905102088,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.16824687132597,0,0.685875929739812,0,0,0,-0.6429043087478,0,0,2.26213109691383,0,0,0.712158540965255,-1943.45171784854,-1554.63362906816,-388.818088780376
41301,2.61920638800763,0,0.491015835250934,0.8,0.137295241756356,1,8,2.0563218447025,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.185424975742902,0,0.633441164875252,0,0,0,-0.352988283351411,0,0,2.27753437532847,0,0,0.66490157933077,-2013.12377999032,-1552.96708539191,-460.156694598418
41401,2.49137139063949,0,0.533933501836431,0.8,0.102865622947446,1,8,2.1378732201117,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.325551451203893,0,0.815948824650146,0,0,0,-0.219299417649836,0,0,1.98480420338655,0,0,0.529831323214159,-1989.18060137495,-1560.23951194712,-428.941089427833
41501,2.66429503341466,0,0.648559472169484,0.8,0.116746502097821,1,8,2.32748696125733,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.594862442485292,0,0.305349849772991,0,0,0,-0.860381542143291,0,0,1.93063834161193,0,0,0.806731810614894,-2006.43510547407,-1581.85341351374,-424.581691960331
41601,2.70314828199465,0,0.837250016162647,0.8,0.141404623350833,1,8,2.12540283932497,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0613578853301333,0,0.978674796584102,0,0,0,-0.342256375824421,0,0,2.16264592718485,0,0,0.985531562299117,-1945.35662268,-1559.19482085322,-386.161801826784
41701,3.15479924310424,0,0.823551697775092,0.8,0.132856360180234,1,8,2.14494915331131,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0994559483277153,0,0.564453054395336,0,0,0,-0.7626253956229,0,0,2.14856112311343,0,0,0.517143084808197,-2002.15936709623,-1543.29991164473,-458.859455451505
41801,2.983641480489,0,0.591072405725264,0.8,0.167476701428625,1,8,2.28704799348683,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.168072582050187,0,0.972803308146154,0,0,0,-0.501940918977978,0,0,2.2124603908121,0,0,0.718030008619335,-1954.87434241419,-1569.57696273861,-385.297379675573
41901,3.24092060002378,0,0.573628059653375,0.8,0.175463837456132,1,8,2.08680387433187,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.104443442214722,0,1.1235361820758,0,0,0,-0.422368215856135,0,0,2.2569538538633,0,0,1.09838433894653,-1851.39974226829,-1553.53549199091,-297.864250277381
42001,3.09157473577833,0,0.557299730684713,0.8,0.175463837456132,1,8,1.97299904565503,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.352791761991492,0,1.1823022755755,0,0,0,-0.356483555395175,0,0,2.31803943747786,0,0,0.547676841632246,-1963.64916410233,-1547.63401837402,-416.015145728312
42101,2.41825368570914,0,0.490354663399099,0.8,0.148375433384021,1,8,2.1590763885307,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.32733982074998,0,1.19898110200151,0,0,0,-0.130103963050814,0,0,2.59974620638233,0,0,0.937701673863189,-2001.68912114337,-1559.13079573442,-442.558325408956
42201,2.46577775643997,0,0.528339987181043,0.8,0.162094668319354,1,8,2.1707802085432,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0149471095249787,0,0.785266808965768,0,0,0,-0.440175017950818,0,0,2.13628809053604,0,0,0.852726182861466,-1997.51292116103,-1571.26812744414,-426.244793716896
42301,2.7561842204737,0,0.643338838638305,0.8,0.137427180397053,1,8,2.12924447665229,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.396352185521659,0,0.828324933681995,0,0,0,-0.559167162047411,0,0,2.01874044323558,0,0,0.480707110501994,-1990.99572223192,-1556.42497357199,-434.570748659927
42401,2.69824064033832,0,0.499978178179642,0.8,0.135274161922556,1,8,2.14345037974536,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0163391909985773,0,0.563360606299098,0,0,0,-0.694856873059878,0,0,1.98434765254612,0,0,0.650275001914238,-1954.67425127776,-1564.29167688812,-390.382574389646
42501,2.33711641815375,0,0.434845554599421,0.8,0.124777716039726,1,8,2.07426059294832,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.73613962526917,0,0.700653001642711,0,0,0,-0.832191089269675,0,0,1.9612146972387,0,0,0.338443515730081,-2037.03805936941,-1539.84679533102,-497.191264038393
42601,2.38681225964465,0,0.469481979627577,0.8,0.114068161473385,1,8,2.16798334106621,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.699888495063051,0,0.477416966308904,0,0,0,-0.73804642609,0,0,2.0160154118216,0,0,0.3742446489339,-2030.47212224651,-1555.56619845269,-474.905923793821
42701,2.31852375052105,0,0.479684535232142,0.8,0.083419041561505,1,8,2.21029369421322,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.718135039568799,0,0.47314940228702,0,0,0,-0.474524952547839,0,0,2.0950206170583,0,0,0.19401896472856,-2050.96264098615,-1576.23368866076,-474.728952325386
42801,2.338212054393,0,0.492628144364751,0.8,0.0868879444836554,1,8,2.16385688953061,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.657317447185121,0,0.552811769186087,0,0,0,-0.484452634205208,0,0,1.89068782964725,0,0,0.55458259644805,-2004.31491415548,-1554.51639177,-449.798522385484
42901,2.33970144596295,0,0.451411298320542,0.8,0.113919728472089,1,8,2.11017319077354,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.463884552347381,0,0.542684992929861,0,0,0,-0.473600079201368,0,0,2.17191097617946,0,0,0.411862170260148,-1993.67861621127,-1562.25174919117,-431.426867020104
43001,2.59037291594105,0,0.433198139574107,0.8,0.130122852706648,1,8,2.2838400745294,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.3893499054887,0,0.604414309886414,0,0,0,-0.578237777632861,0,0,2.04050029241659,0,0,0.459684973945221,-2059.55418851423,-1584.53274785381,-475.021440660422
43101,2.71091335447206,0,0.612723493875919,0.8,0.122692080038138,1,8,2.12403778398495,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.355118685429752,0,0.729327752231971,0,0,0,-0.186429986576568,0,0,2.02677829370396,0,0,0.79539172671847,-2020.75692232253,-1555.93381094649,-464.823111376038
43201,2.36352710299225,0,0.601956312487851,0.8,0.0963164084292329,1,8,2.09181768940815,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.284996617267142,0,0.757507487069487,0,0,0,-0.497116478689117,0,0,1.97304756014133,0,0,0.896664344354711,-2003.50787169857,-1562.73651230091,-440.771359397658
43301,2.46336676413253,0,0.642963836186123,0.8,0.113276608463498,1,8,2.10409190693099,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.50698433599295,0,0.794736662072869,0,0,0,-0.405394667753338,0,0,2.25139210200729,0,0,0.811231342493457,-2043.98413527453,-1569.28401309994,-474.700122174592
43401,2.68302137789089,0,0.461002003057997,0.8,0.142677320864845,1,8,2.01628653561568,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.123744412728212,0,0.608983900547567,0,0,0,-0.311300222234558,0,0,2.36393487802724,0,0,0.517865423135472,-1970.31872522484,-1555.44904309985,-414.869682124994
43501,2.23770236857443,0,0.490338352231299,0.8,0.146660593177328,1,8,2.22609010507538,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.169952090195656,0,0.848558997791233,0,0,0,-0.431885376567632,0,0,2.35647395629923,0,0,0.922139000621028,-1951.36925196722,-1584.17811087312,-367.191141094092
43601,2.32526752249949,0,0.527853683299925,0.8,0.187749631041625,1,8,2.05303625565379,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.149653157148713,0,1.52823847342792,0,0,0,0.0416914229784489,0,0,2.58490275608923,0,0,1.07465296120946,-1967.63852058513,-1562.2289697916,-405.409550793527
43701,2.4950946857573,0,0.34763480549255,0.8,0.151851349398938,1,8,2.12838705265922,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0452505336636664,0,0.949508119695953,0,0,0,-0.440644945308339,0,0,1.99309003395583,0,0,0.737772162051654,-1995.13703281517,-1550.00362824633,-445.133404568838
43801,2.57245313658987,0,0.560921987871232,0.8,0.165661386831463,1,8,2.06810728889637,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0452505336636664,0,1.06446463933616,0,0,0,-0.230443042390841,0,0,1.80242182197393,0,0,0.637002297993378,-2047.05986410196,-1573.97583402756,-473.084030074405
43901,2.56280293003377,0,0.357010184889227,0.8,0.172684577153877,1,8,2.0748769814508,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.102761771833672,0,0.83493023852103,0,0,0,-0.595383863991936,0,0,1.67177001177045,0,0,0.854165445948373,-2044.4202013875,-1564.02757074661,-480.392630640894
44001,2.24809602432207,0,0.423878608042747,0.8,0.176273271983719,1,8,2.16162202155248,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.102761771833672,0,1.54495577141361,0,0,0,-0.416625927871541,0,0,2.25814610427287,0,0,0.819877067682072,-2008.15922667284,-1571.65454027649,-436.504686396351
44101,2.14401247353362,0,0.356053953410915,0.8,0.146585158622536,1,8,2.26316133198033,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.203967480347047,0,0.739139882541005,0,0,0,-0.522949777071732,0,0,2.38411741265034,0,0,0.628741637850478,-1993.55353950526,-1583.4945787676,-410.058960737657
44201,2.14401247353362,0,0.279322653562495,0.8,0.137167765906895,1,8,2.18307087030496,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0808573526717873,0,0.66338318017647,0,0,0,-0.398734333066989,0,0,2.0370057130001,0,0,1.00435133934585,-1932.44514540094,-1571.1332447746,-361.311900626341
44301,2.46194154605264,0,0.516445316422464,0.8,0.178101477660302,1,8,2.10279300045063,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.406819790337104,0,0.931780865290295,0,0,0,-0.141946626018725,0,0,2.0370057130001,0,0,1.01660578695079,-2058.99195560446,-1578.98014257234,-480.011813032112
44401,2.47484575363504,0,0.428419986143967,0.8,0.178101477660302,1,8,2.07711146389843,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.186550229738747,0,1.01446774380917,0,0,0,-0.452139577045493,0,0,2.16007199226882,0,0,0.747091233688893,-1982.76810873875,-1558.9650054151,-423.803103323646
44501,2.70335836817975,0,0.354693839828813,0.8,0.144564563868881,1,8,1.92320298095424,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0954636838016012,0,1.28349069655,0,0,0,-0.557497769438017,0,0,2.16022644613355,0,0,0.9075223675462,-1980.60745018473,-1544.10277558096,-436.504674603772
44601,2.35319488549207,0,0.296308302669133,0.8,0.168770388023653,1,8,2.07163148903061,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.139615498112807,0,1.29151209459512,0,0,0,-0.109693517399885,0,0,2.57433967413588,0,0,0.645533509757751,-1897.2986728791,-1540.19021086506,-357.108462014042
44701,3.21147345217466,0,0.411331033694319,0.8,0.151489942152918,1,8,2.10130739196835,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.00207626857112109,0,0.650733193449595,0,0,0,-0.821714702210517,0,0,2.05087763830359,0,0,0.556495886434767,-1917.90239030875,-1543.38176883976,-374.520621468982
44801,3.23615725646098,0,0.639331382446079,0.8,0.170520990481654,1,8,2.01082838685381,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.1327716953866,0,0.943894534009646,0,0,0,-0.344694452263794,0,0,2.4582163804099,0,0,0.932661265389814,-1841.22528838056,-1523.49917937454,-317.726109006016
44901,3.28617777973094,0,0.840396189003122,0.8,0.158081322524892,1,8,2.01082838685381,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.204506043323778,0,0.922890747489087,0,0,0,-0.214901663559714,0,0,2.4042648154971,0,0,0.95732476354683,-1888.17336821983,-1536.63196407546,-351.541404144374
45001,2.88815839859436,0,0.845093795577391,0.8,0.156671184920756,1,8,2.15582028893617,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.315404348995789,0,0.922890747489087,0,0,0,-0.834207226732342,0,0,2.49990520590725,0,0,1.09881536456124,-1909.86873062408,-1553.37775028564,-356.490980338435
45101,2.84575781948857,0,0.413852346238856,0.8,0.20034874829609,1,8,2.1630214218881,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.172956952653976,0,0.937433478971516,0,0,0,-0.184660020091952,0,0,2.10614107245322,0,0,1.06822328664486,-1963.44044067046,-1586.76332241136,-376.677118259104
45201,2.47469888389912,0,0.539724717022878,0.8,0.173421453110809,1,8,1.99970802498016,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.211955214127038,0,1.38744152531576,0,0,0,0.378658551597563,0,0,2.66495440759342,0,0,1.07474293446112,-1950.37549742642,-1557.80682268673,-392.568674739689
45301,3.01724831413589,0,0.678228435374342,0.8,0.14605280735116,1,8,2.02106202124674,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.204442303236416,0,1.13502563500102,0,0,0,0.217041833743493,0,0,2.53714048886689,0,0,0.954578472881846,-1872.15339919006,-1546.61764990631,-325.535749283753
45401,3.0833310924682,0,0.833158997601201,0.8,0.160320309719994,1,8,2.10209657820469,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0420322575460883,0,0.999028253302809,0,0,0,-0.203469823029098,0,0,2.37298815857131,0,0,1.15159490804123,-1876.45305166294,-1541.90521510148,-334.547836561468
45501,3.0811835775829,0,0.525773593862182,0.8,0.155056146245169,1,8,2.19190384739942,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.162774785438478,0,1.03455759761261,0,0,0,-0.24083168443341,0,0,2.50456577203178,0,0,0.638861998050868,-1888.23507770294,-1560.91844976478,-327.316627938164
45601,3.01094128830193,0,0.944755220033496,0.8,0.126004847255993,1,8,2.13613645700481,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.148796587242725,0,1.04295027296318,0,0,0,-0.253533073436975,0,0,2.56198669321455,0,0,1.09350539788035,-1863.82260655246,-1546.63028887132,-317.192317681142
45701,3.41383217279052,0,0.604888120165989,0.8,0.163185513232451,1,8,2.03312227921271,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0262991321654198,0,0.798426984776562,0,0,0,-0.466225301262704,0,0,2.34101611881433,0,0,1.01388431999085,-1900.87969798531,-1517.90880337557,-382.970894609739
45801,3.39463799302096,0,0.790001202492256,0.8,0.159181071852865,1,8,2.18317346480284,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.412763939024219,0,1.3075843452184,0,0,0,-0.583953219800293,0,0,2.39973494812081,0,0,1.26885067608368,-1849.55855303946,-1550.80991599953,-298.748637039929
45901,3.50114484354876,0,0.911953085166352,0.8,0.159181071852865,1,8,2.19482367931209,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.116590853997919,0,0.956226279963433,0,0,0,-0.401282701090148,0,0,2.80065643439941,0,0,1.08663967618509,-1879.52797527653,-1551.17510779866,-328.352867477867
46001,3.47856754520101,0,0.892116799434921,0.8,0.16924090871431,1,8,2.03365111996065,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.124857444355837,0,1.15413016118212,0,0,0,-0.118928684286796,0,0,2.72897392526533,0,0,1.10687929457686,-1800.57291546297,-1532.41538399731,-268.157531465663
46101,3.8114246295486,0,0.982320777189157,0.8,0.193227212820226,1,8,1.98996339784527,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.387181733389932,0,1.41661281418605,0,0,0,-0.211264680066923,0,0,2.53686140179934,0,0,1.18677129577426,-1859.2638125795,-1539.64514400784,-319.618668571663
46201,3.61361310289445,0,0.928296981430164,0.8,0.190491892448943,1,8,2.02942045547074,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.304001249349414,0,1.22923666703648,0,0,0,-0.526091007018015,0,0,2.59734827593812,0,0,1.41597049062536,-1855.73758101324,-1541.50194345105,-314.235637562194
46301,3.60590491924276,0,0.876270505100753,0.8,0.167274438218902,1,8,1.97502317911509,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0342693412032302,0,1.33919777942784,0,0,0,-0.159581041621223,0,0,2.75638521215785,0,0,0.952200958541106,-1870.73951045867,-1521.80664981127,-348.932860647399
46401,3.7305911873985,0,0.82855478391549,0.8,0.206088604360037,1,8,2.01234343381219,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.252606304378635,0,1.20689617232933,0,0,0,-0.142720000204061,0,0,2.47082672584921,0,0,1.37058239813853,-1876.44566391515,-1535.93232005046,-340.513343864692
46501,3.72622724465253,0,0.624080560803264,0.8,0.18555113836337,1,8,2.07479273183616,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.117602820954418,0,1.24109518428481,0,0,0,-0.142720000204061,0,0,2.25865177786228,0,0,0.891321332974981,-1831.41846074804,-1519.65703820517,-311.761422542874
46601,4.07937852350981,0,0.96572084283921,0.8,0.211792470577451,1,8,2.07012865667819,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0436348336054446,0,1.05569163342421,0,0,0,0.00544738231815112,0,0,2.30028484919237,0,0,1.06846451306299,-1870.76833262486,-1524.07501016123,-346.693322463625
46701,3.62716625751899,0,0.812367727441811,0.8,0.186430655947794,1,8,2.08374133289638,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0606825415442289,0,1.37005814591373,0,0,0,-0.724762401779377,0,0,2.09698108491481,0,0,1.10594460317367,-1950.45109293265,-1540.20906412964,-410.242028803013
46801,3.62881963618515,0,0.891529253708797,0.8,0.166126741081173,1,8,2.13542781296837,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.186887506361082,0,0.948335092713348,0,0,0,-0.653669471558904,0,0,2.53433177931094,0,0,0.685095127255183,-1902.50690292172,-1552.78934628942,-349.717556632304
46901,3.29852607932256,0,0.922638402848867,0.8,0.173584320218576,1,8,2.26240678621598,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.502131032092112,0,1.15975036381485,0,0,0,-0.196146000578051,0,0,2.19755911580604,0,0,1.13887456842471,-1890.70306846471,-1557.87689048108,-332.826177983632
47001,2.95151131409198,0,0.509024872131502,0.8,0.163309486599429,1,8,2.14957381127628,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.375390727238665,0,1.10718549265483,0,0,0,-0.655856688316455,0,0,2.55258381522444,0,0,1.21389410194882,-1930.14017376202,-1567.21343774999,-362.926736012031
