i,j,x,sampno
25,5,1,132501
34,5,1,132501
41,5,1,132501
58,5,1,132501
60,5,1,132501
63,5,1,132501
73,5,1,132501
85,5,1,132501
99,5,1,132501
103,5,1,132501
114,5,1,132501
126,5,1,132501
128,5,1,132501
140,5,1,132501
147,5,1,132501
158,5,1,132501
162,5,1,132501
175,5,1,132501
179,5,1,132501
189,5,1,132501
194,5,1,132501
216,5,1,132501
224,5,1,132501
228,5,1,132501
3,7,1,132501
5,7,1,132501
13,7,1,132501
14,7,1,132501
23,7,1,132501
32,7,1,132501
34,7,1,132501
36,7,1,132501
41,7,1,132501
43,7,1,132501
51,7,1,132501
60,7,1,132501
65,7,1,132501
68,7,1,132501
69,7,1,132501
74,7,1,132501
75,7,1,132501
84,7,1,132501
89,7,1,132501
99,7,1,132501
100,7,1,132501
105,7,1,132501
106,7,1,132501
112,7,1,132501
114,7,1,132501
116,7,1,132501
126,7,1,132501
129,7,1,132501
133,7,1,132501
136,7,1,132501
141,7,1,132501
144,7,1,132501
149,7,1,132501
153,7,1,132501
155,7,1,132501
158,7,1,132501
160,7,1,132501
162,7,1,132501
164,7,1,132501
171,7,1,132501
175,7,1,132501
177,7,1,132501
179,7,1,132501
181,7,1,132501
201,7,1,132501
206,7,1,132501
207,7,1,132501
214,7,1,132501
232,7,1,132501
233,7,1,132501
244,7,1,132501
24,9,1,132501
90,9,1,132501
3,10,1,132501
4,10,1,132501
5,10,1,132501
6,10,1,132501
10,10,1,132501
13,10,1,132501
14,10,1,132501
17,10,1,132501
21,10,1,132501
22,10,1,132501
23,10,1,132501
24,10,1,132501
27,10,1,132501
30,10,1,132501
35,10,1,132501
38,10,1,132501
39,10,1,132501
40,10,1,132501
41,10,1,132501
42,10,1,132501
43,10,1,132501
44,10,1,132501
46,10,1,132501
48,10,1,132501
49,10,1,132501
53,10,1,132501
57,10,1,132501
59,10,1,132501
60,10,1,132501
64,10,1,132501
65,10,1,132501
66,10,1,132501
67,10,1,132501
68,10,1,132501
69,10,1,132501
72,10,1,132501
73,10,1,132501
75,10,1,132501
76,10,1,132501
81,10,1,132501
83,10,1,132501
84,10,1,132501
86,10,1,132501
87,10,1,132501
89,10,1,132501
90,10,1,132501
91,10,1,132501
93,10,1,132501
95,10,1,132501
100,10,1,132501
101,10,1,132501
103,10,1,132501
108,10,1,132501
109,10,1,132501
110,10,1,132501
112,10,1,132501
114,10,1,132501
115,10,1,132501
116,10,1,132501
118,10,1,132501
119,10,1,132501
121,10,1,132501
125,10,1,132501
126,10,1,132501
127,10,1,132501
132,10,1,132501
134,10,1,132501
136,10,1,132501
137,10,1,132501
138,10,1,132501
139,10,1,132501
142,10,1,132501
144,10,1,132501
145,10,1,132501
147,10,1,132501
148,10,1,132501
151,10,1,132501
153,10,1,132501
154,10,1,132501
156,10,1,132501
158,10,1,132501
159,10,1,132501
160,10,1,132501
162,10,1,132501
163,10,1,132501
165,10,1,132501
167,10,1,132501
168,10,1,132501
173,10,1,132501
174,10,1,132501
175,10,1,132501
180,10,1,132501
182,10,1,132501
183,10,1,132501
184,10,1,132501
185,10,1,132501
188,10,1,132501
189,10,1,132501
191,10,1,132501
194,10,1,132501
197,10,1,132501
198,10,1,132501
200,10,1,132501
201,10,1,132501
202,10,1,132501
203,10,1,132501
204,10,1,132501
205,10,1,132501
207,10,1,132501
209,10,1,132501
211,10,1,132501
215,10,1,132501
216,10,1,132501
218,10,1,132501
219,10,1,132501
222,10,1,132501
224,10,1,132501
226,10,1,132501
228,10,1,132501
229,10,1,132501
237,10,1,132501
239,10,1,132501
244,10,1,132501
246,10,1,132501
47,11,1,132501
177,11,1,132501
205,11,1,132501
222,11,1,132501
6,12,1,132501
9,12,1,132501
17,12,1,132501
19,12,1,132501
20,12,1,132501
27,12,1,132501
29,12,1,132501
30,12,1,132501
33,12,1,132501
38,12,1,132501
40,12,1,132501
43,12,1,132501
52,12,1,132501
53,12,1,132501
54,12,1,132501
55,12,1,132501
57,12,1,132501
58,12,1,132501
60,12,1,132501
64,12,1,132501
65,12,1,132501
67,12,1,132501
71,12,1,132501
79,12,1,132501
80,12,1,132501
81,12,1,132501
82,12,1,132501
86,12,1,132501
87,12,1,132501
88,12,1,132501
95,12,1,132501
98,12,1,132501
101,12,1,132501
103,12,1,132501
109,12,1,132501
111,12,1,132501
115,12,1,132501
116,12,1,132501
117,12,1,132501
120,12,1,132501
122,12,1,132501
123,12,1,132501
124,12,1,132501
127,12,1,132501
130,12,1,132501
133,12,1,132501
135,12,1,132501
136,12,1,132501
146,12,1,132501
152,12,1,132501
153,12,1,132501
163,12,1,132501
166,12,1,132501
170,12,1,132501
171,12,1,132501
172,12,1,132501
176,12,1,132501
181,12,1,132501
182,12,1,132501
183,12,1,132501
189,12,1,132501
190,12,1,132501
191,12,1,132501
192,12,1,132501
193,12,1,132501
200,12,1,132501
205,12,1,132501
206,12,1,132501
208,12,1,132501
209,12,1,132501
212,12,1,132501
219,12,1,132501
221,12,1,132501
222,12,1,132501
225,12,1,132501
228,12,1,132501
230,12,1,132501
236,12,1,132501
244,12,1,132501
245,12,1,132501
247,12,1,132501
250,12,1,132501
56,13,1,132501
70,13,1,132501
79,13,1,132501
163,13,1,132501
203,13,1,132501
209,13,1,132501
250,13,1,132501
126,4,1,133001
1,5,1,133001
34,5,1,133001
40,5,1,133001
41,5,1,133001
58,5,1,133001
68,5,1,133001
73,5,1,133001
99,5,1,133001
114,5,1,133001
128,5,1,133001
129,5,1,133001
136,5,1,133001
137,5,1,133001
153,5,1,133001
162,5,1,133001
175,5,1,133001
179,5,1,133001
183,5,1,133001
194,5,1,133001
207,5,1,133001
214,5,1,133001
216,5,1,133001
224,5,1,133001
14,6,1,133001
34,6,1,133001
49,6,1,133001
60,6,1,133001
133,6,1,133001
147,6,1,133001
153,6,1,133001
155,6,1,133001
183,6,1,133001
189,6,1,133001
244,6,1,133001
5,7,1,133001
6,7,1,133001
7,7,1,133001
60,7,1,133001
69,7,1,133001
74,7,1,133001
81,7,1,133001
85,7,1,133001
89,7,1,133001
100,7,1,133001
112,7,1,133001
116,7,1,133001
126,7,1,133001
133,7,1,133001
135,7,1,133001
136,7,1,133001
143,7,1,133001
153,7,1,133001
158,7,1,133001
162,7,1,133001
164,7,1,133001
171,7,1,133001
177,7,1,133001
181,7,1,133001
201,7,1,133001
207,7,1,133001
216,7,1,133001
218,7,1,133001
228,7,1,133001
232,7,1,133001
244,7,1,133001
23,8,1,133001
27,8,1,133001
65,8,1,133001
121,8,1,133001
183,8,1,133001
218,8,1,133001
244,8,1,133001
49,9,1,133001
75,9,1,133001
219,9,1,133001
1,10,1,133001
5,10,1,133001
7,10,1,133001
12,10,1,133001
13,10,1,133001
14,10,1,133001
15,10,1,133001
17,10,1,133001
24,10,1,133001
27,10,1,133001
29,10,1,133001
34,10,1,133001
36,10,1,133001
39,10,1,133001
40,10,1,133001
41,10,1,133001
42,10,1,133001
43,10,1,133001
44,10,1,133001
46,10,1,133001
47,10,1,133001
48,10,1,133001
58,10,1,133001
63,10,1,133001
64,10,1,133001
69,10,1,133001
74,10,1,133001
76,10,1,133001
81,10,1,133001
84,10,1,133001
87,10,1,133001
90,10,1,133001
93,10,1,133001
94,10,1,133001
99,10,1,133001
100,10,1,133001
106,10,1,133001
108,10,1,133001
112,10,1,133001
116,10,1,133001
118,10,1,133001
121,10,1,133001
125,10,1,133001
126,10,1,133001
127,10,1,133001
132,10,1,133001
133,10,1,133001
137,10,1,133001
147,10,1,133001
152,10,1,133001
153,10,1,133001
160,10,1,133001
167,10,1,133001
171,10,1,133001
181,10,1,133001
191,10,1,133001
197,10,1,133001
199,10,1,133001
200,10,1,133001
201,10,1,133001
202,10,1,133001
203,10,1,133001
204,10,1,133001
205,10,1,133001
211,10,1,133001
218,10,1,133001
222,10,1,133001
223,10,1,133001
224,10,1,133001
229,10,1,133001
237,10,1,133001
244,10,1,133001
248,10,1,133001
3,11,1,133001
12,11,1,133001
22,11,1,133001
23,11,1,133001
27,11,1,133001
67,11,1,133001
72,11,1,133001
84,11,1,133001
89,11,1,133001
98,11,1,133001
103,11,1,133001
109,11,1,133001
114,11,1,133001
115,11,1,133001
116,11,1,133001
128,11,1,133001
129,11,1,133001
136,11,1,133001
146,11,1,133001
152,11,1,133001
160,11,1,133001
163,11,1,133001
169,11,1,133001
177,11,1,133001
182,11,1,133001
185,11,1,133001
193,11,1,133001
208,11,1,133001
217,11,1,133001
218,11,1,133001
222,11,1,133001
227,11,1,133001
250,11,1,133001
6,12,1,133001
7,12,1,133001
29,12,1,133001
33,12,1,133001
56,12,1,133001
64,12,1,133001
79,12,1,133001
81,12,1,133001
98,12,1,133001
127,12,1,133001
135,12,1,133001
143,12,1,133001
153,12,1,133001
163,12,1,133001
176,12,1,133001
179,12,1,133001
189,12,1,133001
191,12,1,133001
200,12,1,133001
209,12,1,133001
213,12,1,133001
236,12,1,133001
237,12,1,133001
245,12,1,133001
247,12,1,133001
250,12,1,133001
114,13,1,133001
103,4,1,133501
126,4,1,133501
153,4,1,133501
175,4,1,133501
189,4,1,133501
1,7,1,133501
5,7,1,133501
6,7,1,133501
7,7,1,133501
13,7,1,133501
14,7,1,133501
23,7,1,133501
25,7,1,133501
29,7,1,133501
32,7,1,133501
34,7,1,133501
36,7,1,133501
40,7,1,133501
41,7,1,133501
44,7,1,133501
49,7,1,133501
57,7,1,133501
58,7,1,133501
60,7,1,133501
63,7,1,133501
65,7,1,133501
69,7,1,133501
73,7,1,133501
74,7,1,133501
76,7,1,133501
81,7,1,133501
84,7,1,133501
85,7,1,133501
89,7,1,133501
95,7,1,133501
98,7,1,133501
99,7,1,133501
100,7,1,133501
103,7,1,133501
106,7,1,133501
112,7,1,133501
114,7,1,133501
115,7,1,133501
116,7,1,133501
129,7,1,133501
133,7,1,133501
135,7,1,133501
137,7,1,133501
143,7,1,133501
147,7,1,133501
149,7,1,133501
151,7,1,133501
152,7,1,133501
158,7,1,133501
160,7,1,133501
162,7,1,133501
164,7,1,133501
171,7,1,133501
177,7,1,133501
179,7,1,133501
181,7,1,133501
189,7,1,133501
194,7,1,133501
200,7,1,133501
201,7,1,133501
206,7,1,133501
207,7,1,133501
216,7,1,133501
218,7,1,133501
224,7,1,133501
229,7,1,133501
232,7,1,133501
233,7,1,133501
244,7,1,133501
247,7,1,133501
3,8,1,133501
207,8,1,133501
65,9,1,133501
99,9,1,133501
121,9,1,133501
132,9,1,133501
3,10,1,133501
4,10,1,133501
5,10,1,133501
6,10,1,133501
10,10,1,133501
12,10,1,133501
14,10,1,133501
15,10,1,133501
17,10,1,133501
18,10,1,133501
21,10,1,133501
22,10,1,133501
23,10,1,133501
24,10,1,133501
27,10,1,133501
29,10,1,133501
30,10,1,133501
34,10,1,133501
35,10,1,133501
36,10,1,133501
37,10,1,133501
38,10,1,133501
40,10,1,133501
41,10,1,133501
42,10,1,133501
43,10,1,133501
46,10,1,133501
49,10,1,133501
51,10,1,133501
53,10,1,133501
55,10,1,133501
58,10,1,133501
63,10,1,133501
64,10,1,133501
68,10,1,133501
69,10,1,133501
72,10,1,133501
74,10,1,133501
75,10,1,133501
81,10,1,133501
84,10,1,133501
87,10,1,133501
90,10,1,133501
94,10,1,133501
98,10,1,133501
100,10,1,133501
101,10,1,133501
103,10,1,133501
104,10,1,133501
105,10,1,133501
107,10,1,133501
108,10,1,133501
110,10,1,133501
112,10,1,133501
114,10,1,133501
116,10,1,133501
117,10,1,133501
118,10,1,133501
119,10,1,133501
121,10,1,133501
123,10,1,133501
125,10,1,133501
126,10,1,133501
129,10,1,133501
132,10,1,133501
135,10,1,133501
136,10,1,133501
137,10,1,133501
138,10,1,133501
141,10,1,133501
142,10,1,133501
145,10,1,133501
153,10,1,133501
160,10,1,133501
162,10,1,133501
163,10,1,133501
165,10,1,133501
168,10,1,133501
170,10,1,133501
171,10,1,133501
177,10,1,133501
180,10,1,133501
181,10,1,133501
183,10,1,133501
185,10,1,133501
187,10,1,133501
191,10,1,133501
197,10,1,133501
199,10,1,133501
201,10,1,133501
202,10,1,133501
204,10,1,133501
205,10,1,133501
209,10,1,133501
214,10,1,133501
215,10,1,133501
217,10,1,133501
221,10,1,133501
222,10,1,133501
224,10,1,133501
225,10,1,133501
226,10,1,133501
228,10,1,133501
232,10,1,133501
237,10,1,133501
239,10,1,133501
243,10,1,133501
244,10,1,133501
22,11,1,133501
38,11,1,133501
40,11,1,133501
47,11,1,133501
66,11,1,133501
70,11,1,133501
87,11,1,133501
89,11,1,133501
101,11,1,133501
103,11,1,133501
124,11,1,133501
134,11,1,133501
163,11,1,133501
166,11,1,133501
169,11,1,133501
193,11,1,133501
208,11,1,133501
237,11,1,133501
239,11,1,133501
6,12,1,133501
16,12,1,133501
27,12,1,133501
33,12,1,133501
38,12,1,133501
53,12,1,133501
56,12,1,133501
57,12,1,133501
79,12,1,133501
101,12,1,133501
109,12,1,133501
112,12,1,133501
113,12,1,133501
127,12,1,133501
133,12,1,133501
146,12,1,133501
157,12,1,133501
176,12,1,133501
192,12,1,133501
205,12,1,133501
209,12,1,133501
214,12,1,133501
228,12,1,133501
236,12,1,133501
238,12,1,133501
57,13,1,133501
112,13,1,133501
122,13,1,133501
166,13,1,133501
203,13,1,133501
68,4,1,134001
7,5,1,134001
149,5,1,134001
1,6,1,134001
13,6,1,134001
34,6,1,134001
43,6,1,134001
189,6,1,134001
228,6,1,134001
1,7,1,134001
3,7,1,134001
5,7,1,134001
6,7,1,134001
7,7,1,134001
10,7,1,134001
13,7,1,134001
14,7,1,134001
23,7,1,134001
25,7,1,134001
29,7,1,134001
32,7,1,134001
34,7,1,134001
36,7,1,134001
41,7,1,134001
43,7,1,134001
44,7,1,134001
46,7,1,134001
49,7,1,134001
51,7,1,134001
59,7,1,134001
60,7,1,134001
64,7,1,134001
65,7,1,134001
68,7,1,134001
73,7,1,134001
74,7,1,134001
76,7,1,134001
81,7,1,134001
84,7,1,134001
95,7,1,134001
98,7,1,134001
99,7,1,134001
100,7,1,134001
101,7,1,134001
105,7,1,134001
109,7,1,134001
112,7,1,134001
114,7,1,134001
116,7,1,134001
126,7,1,134001
133,7,1,134001
136,7,1,134001
137,7,1,134001
140,7,1,134001
141,7,1,134001
143,7,1,134001
144,7,1,134001
147,7,1,134001
152,7,1,134001
153,7,1,134001
158,7,1,134001
160,7,1,134001
162,7,1,134001
164,7,1,134001
171,7,1,134001
174,7,1,134001
175,7,1,134001
178,7,1,134001
179,7,1,134001
181,7,1,134001
183,7,1,134001
194,7,1,134001
198,7,1,134001
200,7,1,134001
201,7,1,134001
206,7,1,134001
207,7,1,134001
216,7,1,134001
218,7,1,134001
224,7,1,134001
229,7,1,134001
232,7,1,134001
247,7,1,134001
22,9,1,134001
23,9,1,134001
32,9,1,134001
36,9,1,134001
42,9,1,134001
57,9,1,134001
90,9,1,134001
105,9,1,134001
116,9,1,134001
121,9,1,134001
126,9,1,134001
132,9,1,134001
135,9,1,134001
216,9,1,134001
237,9,1,134001
1,10,1,134001
4,10,1,134001
6,10,1,134001
10,10,1,134001
12,10,1,134001
14,10,1,134001
17,10,1,134001
27,10,1,134001
29,10,1,134001
35,10,1,134001
37,10,1,134001
38,10,1,134001
39,10,1,134001
40,10,1,134001
42,10,1,134001
43,10,1,134001
47,10,1,134001
48,10,1,134001
53,10,1,134001
57,10,1,134001
65,10,1,134001
75,10,1,134001
76,10,1,134001
77,10,1,134001
84,10,1,134001
89,10,1,134001
91,10,1,134001
99,10,1,134001
100,10,1,134001
101,10,1,134001
103,10,1,134001
106,10,1,134001
115,10,1,134001
116,10,1,134001
119,10,1,134001
125,10,1,134001
127,10,1,134001
132,10,1,134001
133,10,1,134001
136,10,1,134001
137,10,1,134001
141,10,1,134001
142,10,1,134001
143,10,1,134001
145,10,1,134001
147,10,1,134001
149,10,1,134001
154,10,1,134001
158,10,1,134001
160,10,1,134001
162,10,1,134001
163,10,1,134001
167,10,1,134001
168,10,1,134001
170,10,1,134001
173,10,1,134001
177,10,1,134001
180,10,1,134001
181,10,1,134001
182,10,1,134001
183,10,1,134001
185,10,1,134001
191,10,1,134001
193,10,1,134001
194,10,1,134001
197,10,1,134001
198,10,1,134001
199,10,1,134001
202,10,1,134001
204,10,1,134001
207,10,1,134001
209,10,1,134001
211,10,1,134001
216,10,1,134001
218,10,1,134001
221,10,1,134001
223,10,1,134001
225,10,1,134001
227,10,1,134001
237,10,1,134001
239,10,1,134001
244,10,1,134001
246,10,1,134001
2,12,1,134001
6,12,1,134001
7,12,1,134001
10,12,1,134001
19,12,1,134001
20,12,1,134001
29,12,1,134001
30,12,1,134001
44,12,1,134001
53,12,1,134001
55,12,1,134001
56,12,1,134001
57,12,1,134001
58,12,1,134001
64,12,1,134001
65,12,1,134001
67,12,1,134001
70,12,1,134001
71,12,1,134001
79,12,1,134001
80,12,1,134001
82,12,1,134001
87,12,1,134001
101,12,1,134001
109,12,1,134001
111,12,1,134001
112,12,1,134001
113,12,1,134001
114,12,1,134001
115,12,1,134001
120,12,1,134001
122,12,1,134001
124,12,1,134001
127,12,1,134001
131,12,1,134001
136,12,1,134001
146,12,1,134001
153,12,1,134001
160,12,1,134001
161,12,1,134001
163,12,1,134001
166,12,1,134001
169,12,1,134001
172,12,1,134001
179,12,1,134001
183,12,1,134001
191,12,1,134001
192,12,1,134001
203,12,1,134001
205,12,1,134001
208,12,1,134001
209,12,1,134001
215,12,1,134001
219,12,1,134001
221,12,1,134001
226,12,1,134001
227,12,1,134001
228,12,1,134001
230,12,1,134001
236,12,1,134001
238,12,1,134001
239,12,1,134001
244,12,1,134001
247,12,1,134001
248,12,1,134001
20,13,1,134001
38,13,1,134001
56,13,1,134001
79,13,1,134001
116,13,1,134001
176,13,1,134001
183,13,1,134001
203,13,1,134001
222,13,1,134001
228,13,1,134001
239,13,1,134001
244,13,1,134001
73,4,1,134501
1,5,1,134501
5,5,1,134501
40,5,1,134501
58,5,1,134501
59,5,1,134501
60,5,1,134501
85,5,1,134501
103,5,1,134501
114,5,1,134501
147,5,1,134501
149,5,1,134501
153,5,1,134501
175,5,1,134501
182,5,1,134501
216,5,1,134501
224,5,1,134501
228,5,1,134501
247,6,1,134501
1,7,1,134501
5,7,1,134501
6,7,1,134501
7,7,1,134501
13,7,1,134501
14,7,1,134501
23,7,1,134501
29,7,1,134501
32,7,1,134501
34,7,1,134501
41,7,1,134501
49,7,1,134501
51,7,1,134501
58,7,1,134501
60,7,1,134501
64,7,1,134501
65,7,1,134501
69,7,1,134501
73,7,1,134501
74,7,1,134501
76,7,1,134501
81,7,1,134501
84,7,1,134501
89,7,1,134501
95,7,1,134501
98,7,1,134501
99,7,1,134501
103,7,1,134501
106,7,1,134501
112,7,1,134501
114,7,1,134501
116,7,1,134501
126,7,1,134501
133,7,1,134501
135,7,1,134501
136,7,1,134501
140,7,1,134501
141,7,1,134501
142,7,1,134501
147,7,1,134501
149,7,1,134501
153,7,1,134501
158,7,1,134501
160,7,1,134501
162,7,1,134501
171,7,1,134501
177,7,1,134501
179,7,1,134501
181,7,1,134501
183,7,1,134501
189,7,1,134501
194,7,1,134501
198,7,1,134501
200,7,1,134501
201,7,1,134501
206,7,1,134501
207,7,1,134501
215,7,1,134501
216,7,1,134501
218,7,1,134501
224,7,1,134501
228,7,1,134501
229,7,1,134501
232,7,1,134501
233,7,1,134501
244,7,1,134501
24,9,1,134501
41,9,1,134501
118,9,1,134501
1,10,1,134501
4,10,1,134501
6,10,1,134501
9,10,1,134501
13,10,1,134501
16,10,1,134501
22,10,1,134501
26,10,1,134501
27,10,1,134501
29,10,1,134501
30,10,1,134501
32,10,1,134501
36,10,1,134501
38,10,1,134501
40,10,1,134501
43,10,1,134501
46,10,1,134501
47,10,1,134501
48,10,1,134501
49,10,1,134501
55,10,1,134501
57,10,1,134501
60,10,1,134501
65,10,1,134501
66,10,1,134501
68,10,1,134501
84,10,1,134501
87,10,1,134501
89,10,1,134501
90,10,1,134501
98,10,1,134501
99,10,1,134501
100,10,1,134501
101,10,1,134501
104,10,1,134501
108,10,1,134501
117,10,1,134501
119,10,1,134501
121,10,1,134501
125,10,1,134501
126,10,1,134501
128,10,1,134501
129,10,1,134501
132,10,1,134501
133,10,1,134501
136,10,1,134501
137,10,1,134501
144,10,1,134501
145,10,1,134501
149,10,1,134501
154,10,1,134501
162,10,1,134501
163,10,1,134501
164,10,1,134501
181,10,1,134501
185,10,1,134501
187,10,1,134501
191,10,1,134501
194,10,1,134501
197,10,1,134501
202,10,1,134501
205,10,1,134501
206,10,1,134501
207,10,1,134501
209,10,1,134501
211,10,1,134501
216,10,1,134501
222,10,1,134501
225,10,1,134501
226,10,1,134501
227,10,1,134501
228,10,1,134501
229,10,1,134501
232,10,1,134501
237,10,1,134501
239,10,1,134501
241,10,1,134501
247,10,1,134501
79,12,1,134501
1,5,1,135001
5,5,1,135001
34,5,1,135001
40,5,1,135001
60,5,1,135001
114,5,1,135001
129,5,1,135001
136,5,1,135001
137,5,1,135001
162,5,1,135001
178,5,1,135001
183,5,1,135001
189,5,1,135001
207,5,1,135001
247,5,1,135001
114,6,1,135001
1,7,1,135001
3,7,1,135001
5,7,1,135001
6,7,1,135001
7,7,1,135001
13,7,1,135001
23,7,1,135001
29,7,1,135001
32,7,1,135001
34,7,1,135001
36,7,1,135001
41,7,1,135001
43,7,1,135001
46,7,1,135001
49,7,1,135001
58,7,1,135001
64,7,1,135001
69,7,1,135001
73,7,1,135001
74,7,1,135001
81,7,1,135001
84,7,1,135001
85,7,1,135001
99,7,1,135001
100,7,1,135001
101,7,1,135001
103,7,1,135001
105,7,1,135001
112,7,1,135001
133,7,1,135001
135,7,1,135001
136,7,1,135001
137,7,1,135001
141,7,1,135001
144,7,1,135001
152,7,1,135001
158,7,1,135001
160,7,1,135001
174,7,1,135001
175,7,1,135001
177,7,1,135001
179,7,1,135001
181,7,1,135001
201,7,1,135001
206,7,1,135001
216,7,1,135001
218,7,1,135001
224,7,1,135001
228,7,1,135001
232,7,1,135001
247,7,1,135001
58,9,1,135001
65,9,1,135001
90,9,1,135001
118,9,1,135001
119,9,1,135001
136,9,1,135001
214,9,1,135001
224,9,1,135001
3,10,1,135001
4,10,1,135001
10,10,1,135001
12,10,1,135001
13,10,1,135001
14,10,1,135001
22,10,1,135001
24,10,1,135001
31,10,1,135001
32,10,1,135001
34,10,1,135001
35,10,1,135001
38,10,1,135001
42,10,1,135001
48,10,1,135001
49,10,1,135001
53,10,1,135001
57,10,1,135001
58,10,1,135001
60,10,1,135001
62,10,1,135001
64,10,1,135001
68,10,1,135001
72,10,1,135001
73,10,1,135001
74,10,1,135001
75,10,1,135001
76,10,1,135001
87,10,1,135001
89,10,1,135001
91,10,1,135001
93,10,1,135001
95,10,1,135001
98,10,1,135001
99,10,1,135001
100,10,1,135001
101,10,1,135001
103,10,1,135001
104,10,1,135001
106,10,1,135001
107,10,1,135001
108,10,1,135001
112,10,1,135001
114,10,1,135001
115,10,1,135001
119,10,1,135001
121,10,1,135001
125,10,1,135001
127,10,1,135001
129,10,1,135001
130,10,1,135001
132,10,1,135001
133,10,1,135001
134,10,1,135001
136,10,1,135001
137,10,1,135001
142,10,1,135001
145,10,1,135001
147,10,1,135001
153,10,1,135001
154,10,1,135001
159,10,1,135001
160,10,1,135001
162,10,1,135001
165,10,1,135001
167,10,1,135001
171,10,1,135001
173,10,1,135001
175,10,1,135001
181,10,1,135001
182,10,1,135001
185,10,1,135001
188,10,1,135001
189,10,1,135001
191,10,1,135001
194,10,1,135001
197,10,1,135001
200,10,1,135001
201,10,1,135001
202,10,1,135001
203,10,1,135001
204,10,1,135001
205,10,1,135001
207,10,1,135001
209,10,1,135001
211,10,1,135001
216,10,1,135001
218,10,1,135001
219,10,1,135001
223,10,1,135001
227,10,1,135001
229,10,1,135001
237,10,1,135001
239,10,1,135001
22,11,1,135001
43,11,1,135001
116,11,1,135001
222,11,1,135001
7,12,1,135001
19,12,1,135001
38,12,1,135001
43,12,1,135001
44,12,1,135001
56,12,1,135001
65,12,1,135001
79,12,1,135001
88,12,1,135001
124,12,1,135001
127,12,1,135001
136,12,1,135001
146,12,1,135001
153,12,1,135001
157,12,1,135001
160,12,1,135001
182,12,1,135001
191,12,1,135001
192,12,1,135001
195,12,1,135001
212,12,1,135001
215,12,1,135001
226,12,1,135001
230,12,1,135001
231,12,1,135001
235,12,1,135001
236,12,1,135001
239,12,1,135001
245,12,1,135001
247,12,1,135001
249,12,1,135001
12,13,1,135001
27,13,1,135001
29,13,1,135001
30,13,1,135001
33,13,1,135001
38,13,1,135001
52,13,1,135001
56,13,1,135001
79,13,1,135001
109,13,1,135001
114,13,1,135001
116,13,1,135001
120,13,1,135001
133,13,1,135001
136,13,1,135001
143,13,1,135001
166,13,1,135001
176,13,1,135001
193,13,1,135001
219,13,1,135001
228,13,1,135001
238,13,1,135001
239,13,1,135001
244,13,1,135001
250,13,1,135001
73,4,1,135501
75,4,1,135501
126,4,1,135501
75,5,1,135501
103,5,1,135501
136,5,1,135501
224,5,1,135501
1,7,1,135501
3,7,1,135501
5,7,1,135501
6,7,1,135501
7,7,1,135501
10,7,1,135501
13,7,1,135501
23,7,1,135501
25,7,1,135501
29,7,1,135501
32,7,1,135501
36,7,1,135501
40,7,1,135501
41,7,1,135501
43,7,1,135501
44,7,1,135501
49,7,1,135501
51,7,1,135501
57,7,1,135501
58,7,1,135501
60,7,1,135501
63,7,1,135501
64,7,1,135501
65,7,1,135501
68,7,1,135501
69,7,1,135501
73,7,1,135501
74,7,1,135501
76,7,1,135501
81,7,1,135501
84,7,1,135501
85,7,1,135501
89,7,1,135501
94,7,1,135501
95,7,1,135501
98,7,1,135501
99,7,1,135501
100,7,1,135501
101,7,1,135501
103,7,1,135501
106,7,1,135501
109,7,1,135501
112,7,1,135501
114,7,1,135501
116,7,1,135501
126,7,1,135501
128,7,1,135501
129,7,1,135501
133,7,1,135501
135,7,1,135501
137,7,1,135501
140,7,1,135501
141,7,1,135501
142,7,1,135501
143,7,1,135501
144,7,1,135501
147,7,1,135501
149,7,1,135501
151,7,1,135501
158,7,1,135501
160,7,1,135501
162,7,1,135501
164,7,1,135501
171,7,1,135501
175,7,1,135501
177,7,1,135501
178,7,1,135501
179,7,1,135501
181,7,1,135501
183,7,1,135501
189,7,1,135501
194,7,1,135501
200,7,1,135501
201,7,1,135501
206,7,1,135501
207,7,1,135501
215,7,1,135501
216,7,1,135501
218,7,1,135501
224,7,1,135501
228,7,1,135501
229,7,1,135501
232,7,1,135501
233,7,1,135501
247,7,1,135501
23,9,1,135501
24,9,1,135501
34,9,1,135501
45,9,1,135501
99,9,1,135501
100,9,1,135501
101,9,1,135501
109,9,1,135501
133,9,1,135501
139,9,1,135501
158,9,1,135501
201,9,1,135501
217,9,1,135501
232,9,1,135501
4,10,1,135501
14,10,1,135501
21,10,1,135501
22,10,1,135501
27,10,1,135501
31,10,1,135501
40,10,1,135501
44,10,1,135501
46,10,1,135501
47,10,1,135501
49,10,1,135501
53,10,1,135501
55,10,1,135501
57,10,1,135501
60,10,1,135501
65,10,1,135501
69,10,1,135501
74,10,1,135501
75,10,1,135501
87,10,1,135501
89,10,1,135501
90,10,1,135501
100,10,1,135501
101,10,1,135501
108,10,1,135501
110,10,1,135501
118,10,1,135501
121,10,1,135501
125,10,1,135501
132,10,1,135501
133,10,1,135501
134,10,1,135501
135,10,1,135501
145,10,1,135501
154,10,1,135501
159,10,1,135501
160,10,1,135501
162,10,1,135501
163,10,1,135501
167,10,1,135501
168,10,1,135501
170,10,1,135501
182,10,1,135501
185,10,1,135501
188,10,1,135501
191,10,1,135501
197,10,1,135501
199,10,1,135501
201,10,1,135501
202,10,1,135501
207,10,1,135501
218,10,1,135501
219,10,1,135501
