i,j,x,sampno
1,7,1,93001
9,7,1,93001
18,7,1,93001
27,7,1,93001
42,7,1,93001
60,7,1,93001
65,7,1,93001
71,7,1,93001
78,7,1,93001
83,7,1,93001
87,7,1,93001
91,7,1,93001
97,7,1,93001
107,7,1,93001
108,7,1,93001
111,7,1,93001
116,7,1,93001
118,7,1,93001
128,7,1,93001
130,7,1,93001
135,7,1,93001
137,7,1,93001
138,7,1,93001
139,7,1,93001
144,7,1,93001
145,7,1,93001
146,7,1,93001
149,7,1,93001
154,7,1,93001
157,7,1,93001
160,7,1,93001
166,7,1,93001
179,7,1,93001
180,7,1,93001
184,7,1,93001
191,7,1,93001
200,7,1,93001
202,7,1,93001
208,7,1,93001
218,7,1,93001
220,7,1,93001
230,7,1,93001
246,7,1,93001
1,8,1,93001
2,8,1,93001
3,8,1,93001
5,8,1,93001
7,8,1,93001
8,8,1,93001
9,8,1,93001
10,8,1,93001
11,8,1,93001
12,8,1,93001
14,8,1,93001
15,8,1,93001
16,8,1,93001
17,8,1,93001
18,8,1,93001
24,8,1,93001
25,8,1,93001
27,8,1,93001
29,8,1,93001
31,8,1,93001
33,8,1,93001
34,8,1,93001
36,8,1,93001
38,8,1,93001
41,8,1,93001
42,8,1,93001
43,8,1,93001
45,8,1,93001
46,8,1,93001
48,8,1,93001
51,8,1,93001
53,8,1,93001
59,8,1,93001
60,8,1,93001
61,8,1,93001
62,8,1,93001
63,8,1,93001
65,8,1,93001
66,8,1,93001
67,8,1,93001
70,8,1,93001
71,8,1,93001
74,8,1,93001
75,8,1,93001
76,8,1,93001
77,8,1,93001
78,8,1,93001
83,8,1,93001
85,8,1,93001
86,8,1,93001
87,8,1,93001
88,8,1,93001
89,8,1,93001
91,8,1,93001
92,8,1,93001
93,8,1,93001
96,8,1,93001
97,8,1,93001
100,8,1,93001
101,8,1,93001
102,8,1,93001
103,8,1,93001
105,8,1,93001
106,8,1,93001
107,8,1,93001
108,8,1,93001
111,8,1,93001
112,8,1,93001
114,8,1,93001
116,8,1,93001
117,8,1,93001
118,8,1,93001
120,8,1,93001
121,8,1,93001
123,8,1,93001
128,8,1,93001
129,8,1,93001
130,8,1,93001
131,8,1,93001
135,8,1,93001
137,8,1,93001
138,8,1,93001
139,8,1,93001
142,8,1,93001
143,8,1,93001
144,8,1,93001
145,8,1,93001
146,8,1,93001
149,8,1,93001
150,8,1,93001
153,8,1,93001
154,8,1,93001
155,8,1,93001
156,8,1,93001
157,8,1,93001
160,8,1,93001
162,8,1,93001
164,8,1,93001
166,8,1,93001
169,8,1,93001
172,8,1,93001
173,8,1,93001
176,8,1,93001
177,8,1,93001
179,8,1,93001
180,8,1,93001
181,8,1,93001
183,8,1,93001
184,8,1,93001
185,8,1,93001
190,8,1,93001
191,8,1,93001
196,8,1,93001
200,8,1,93001
202,8,1,93001
203,8,1,93001
204,8,1,93001
206,8,1,93001
208,8,1,93001
209,8,1,93001
215,8,1,93001
216,8,1,93001
217,8,1,93001
218,8,1,93001
219,8,1,93001
221,8,1,93001
226,8,1,93001
227,8,1,93001
231,8,1,93001
235,8,1,93001
245,8,1,93001
246,8,1,93001
248,8,1,93001
249,8,1,93001
19,9,1,93001
209,9,1,93001
3,10,1,93001
6,10,1,93001
8,10,1,93001
19,10,1,93001
20,10,1,93001
25,10,1,93001
32,10,1,93001
33,10,1,93001
37,10,1,93001
39,10,1,93001
42,10,1,93001
47,10,1,93001
48,10,1,93001
55,10,1,93001
67,10,1,93001
69,10,1,93001
70,10,1,93001
77,10,1,93001
93,10,1,93001
96,10,1,93001
105,10,1,93001
108,10,1,93001
109,10,1,93001
116,10,1,93001
117,10,1,93001
120,10,1,93001
127,10,1,93001
138,10,1,93001
146,10,1,93001
147,10,1,93001
160,10,1,93001
162,10,1,93001
165,10,1,93001
169,10,1,93001
175,10,1,93001
179,10,1,93001
180,10,1,93001
186,10,1,93001
189,10,1,93001
197,10,1,93001
201,10,1,93001
202,10,1,93001
213,10,1,93001
219,10,1,93001
220,10,1,93001
223,10,1,93001
227,10,1,93001
228,10,1,93001
229,10,1,93001
230,10,1,93001
235,10,1,93001
241,10,1,93001
243,10,1,93001
2,11,1,93001
3,11,1,93001
7,11,1,93001
8,11,1,93001
10,11,1,93001
14,11,1,93001
19,11,1,93001
23,11,1,93001
24,11,1,93001
25,11,1,93001
27,11,1,93001
29,11,1,93001
34,11,1,93001
41,11,1,93001
43,11,1,93001
44,11,1,93001
52,11,1,93001
54,11,1,93001
55,11,1,93001
56,11,1,93001
57,11,1,93001
66,11,1,93001
67,11,1,93001
68,11,1,93001
74,11,1,93001
75,11,1,93001
77,11,1,93001
86,11,1,93001
93,11,1,93001
94,11,1,93001
100,11,1,93001
103,11,1,93001
104,11,1,93001
108,11,1,93001
112,11,1,93001
113,11,1,93001
117,11,1,93001
121,11,1,93001
122,11,1,93001
127,11,1,93001
128,11,1,93001
129,11,1,93001
131,11,1,93001
134,11,1,93001
137,11,1,93001
140,11,1,93001
143,11,1,93001
145,11,1,93001
147,11,1,93001
151,11,1,93001
154,11,1,93001
157,11,1,93001
162,11,1,93001
164,11,1,93001
168,11,1,93001
169,11,1,93001
170,11,1,93001
171,11,1,93001
180,11,1,93001
188,11,1,93001
196,11,1,93001
197,11,1,93001
202,11,1,93001
204,11,1,93001
205,11,1,93001
207,11,1,93001
214,11,1,93001
219,11,1,93001
226,11,1,93001
227,11,1,93001
232,11,1,93001
234,11,1,93001
235,11,1,93001
236,11,1,93001
241,11,1,93001
242,11,1,93001
245,11,1,93001
2,13,1,93001
10,13,1,93001
13,13,1,93001
26,13,1,93001
28,13,1,93001
32,13,1,93001
41,13,1,93001
43,13,1,93001
46,13,1,93001
59,13,1,93001
73,13,1,93001
90,13,1,93001
95,13,1,93001
100,13,1,93001
101,13,1,93001
103,13,1,93001
113,13,1,93001
114,13,1,93001
115,13,1,93001
122,13,1,93001
133,13,1,93001
139,13,1,93001
146,13,1,93001
147,13,1,93001
149,13,1,93001
154,13,1,93001
159,13,1,93001
165,13,1,93001
173,13,1,93001
180,13,1,93001
183,13,1,93001
193,13,1,93001
194,13,1,93001
197,13,1,93001
211,13,1,93001
224,13,1,93001
225,13,1,93001
226,13,1,93001
234,13,1,93001
238,13,1,93001
240,13,1,93001
243,13,1,93001
27,4,1,93501
42,4,1,93501
46,4,1,93501
70,4,1,93501
101,4,1,93501
128,4,1,93501
142,4,1,93501
155,4,1,93501
160,4,1,93501
177,4,1,93501
180,4,1,93501
184,4,1,93501
185,4,1,93501
191,4,1,93501
209,4,1,93501
216,4,1,93501
226,4,1,93501
1,5,1,93501
3,5,1,93501
7,5,1,93501
9,5,1,93501
12,5,1,93501
18,5,1,93501
27,5,1,93501
36,5,1,93501
38,5,1,93501
42,5,1,93501
43,5,1,93501
46,5,1,93501
60,5,1,93501
61,5,1,93501
62,5,1,93501
65,5,1,93501
70,5,1,93501
75,5,1,93501
77,5,1,93501
87,5,1,93501
101,5,1,93501
105,5,1,93501
116,5,1,93501
128,5,1,93501
130,5,1,93501
131,5,1,93501
138,5,1,93501
139,5,1,93501
142,5,1,93501
146,5,1,93501
149,5,1,93501
151,5,1,93501
155,5,1,93501
160,5,1,93501
164,5,1,93501
166,5,1,93501
177,5,1,93501
180,5,1,93501
181,5,1,93501
185,5,1,93501
191,5,1,93501
196,5,1,93501
209,5,1,93501
216,5,1,93501
218,5,1,93501
226,5,1,93501
230,5,1,93501
249,5,1,93501
5,6,1,93501
46,6,1,93501
128,6,1,93501
135,6,1,93501
139,6,1,93501
153,6,1,93501
180,6,1,93501
249,6,1,93501
2,7,1,93501
5,7,1,93501
8,7,1,93501
9,7,1,93501
12,7,1,93501
15,7,1,93501
18,7,1,93501
31,7,1,93501
34,7,1,93501
36,7,1,93501
38,7,1,93501
43,7,1,93501
45,7,1,93501
51,7,1,93501
53,7,1,93501
59,7,1,93501
60,7,1,93501
61,7,1,93501
65,7,1,93501
66,7,1,93501
67,7,1,93501
70,7,1,93501
71,7,1,93501
76,7,1,93501
78,7,1,93501
83,7,1,93501
86,7,1,93501
91,7,1,93501
96,7,1,93501
97,7,1,93501
100,7,1,93501
101,7,1,93501
102,7,1,93501
105,7,1,93501
111,7,1,93501
116,7,1,93501
118,7,1,93501
128,7,1,93501
130,7,1,93501
131,7,1,93501
135,7,1,93501
137,7,1,93501
138,7,1,93501
139,7,1,93501
143,7,1,93501
145,7,1,93501
146,7,1,93501
149,7,1,93501
151,7,1,93501
154,7,1,93501
157,7,1,93501
173,7,1,93501
176,7,1,93501
179,7,1,93501
180,7,1,93501
181,7,1,93501
185,7,1,93501
191,7,1,93501
196,7,1,93501
200,7,1,93501
202,7,1,93501
203,7,1,93501
208,7,1,93501
209,7,1,93501
216,7,1,93501
220,7,1,93501
226,7,1,93501
230,7,1,93501
235,7,1,93501
246,7,1,93501
249,7,1,93501
1,8,1,93501
2,8,1,93501
3,8,1,93501
5,8,1,93501
8,8,1,93501
9,8,1,93501
10,8,1,93501
11,8,1,93501
12,8,1,93501
14,8,1,93501
15,8,1,93501
16,8,1,93501
17,8,1,93501
18,8,1,93501
25,8,1,93501
27,8,1,93501
29,8,1,93501
31,8,1,93501
33,8,1,93501
34,8,1,93501
36,8,1,93501
38,8,1,93501
41,8,1,93501
42,8,1,93501
43,8,1,93501
45,8,1,93501
48,8,1,93501
51,8,1,93501
59,8,1,93501
60,8,1,93501
61,8,1,93501
63,8,1,93501
65,8,1,93501
66,8,1,93501
67,8,1,93501
70,8,1,93501
74,8,1,93501
75,8,1,93501
76,8,1,93501
77,8,1,93501
78,8,1,93501
83,8,1,93501
85,8,1,93501
86,8,1,93501
87,8,1,93501
88,8,1,93501
89,8,1,93501
93,8,1,93501
97,8,1,93501
100,8,1,93501
101,8,1,93501
103,8,1,93501
104,8,1,93501
105,8,1,93501
106,8,1,93501
107,8,1,93501
108,8,1,93501
111,8,1,93501
112,8,1,93501
114,8,1,93501
116,8,1,93501
117,8,1,93501
118,8,1,93501
120,8,1,93501
121,8,1,93501
123,8,1,93501
128,8,1,93501
129,8,1,93501
130,8,1,93501
131,8,1,93501
135,8,1,93501
137,8,1,93501
139,8,1,93501
144,8,1,93501
146,8,1,93501
149,8,1,93501
150,8,1,93501
151,8,1,93501
153,8,1,93501
154,8,1,93501
155,8,1,93501
156,8,1,93501
157,8,1,93501
160,8,1,93501
162,8,1,93501
166,8,1,93501
169,8,1,93501
172,8,1,93501
173,8,1,93501
176,8,1,93501
177,8,1,93501
179,8,1,93501
180,8,1,93501
181,8,1,93501
183,8,1,93501
184,8,1,93501
185,8,1,93501
190,8,1,93501
191,8,1,93501
192,8,1,93501
196,8,1,93501
200,8,1,93501
202,8,1,93501
203,8,1,93501
204,8,1,93501
206,8,1,93501
208,8,1,93501
209,8,1,93501
215,8,1,93501
216,8,1,93501
217,8,1,93501
218,8,1,93501
219,8,1,93501
220,8,1,93501
224,8,1,93501
227,8,1,93501
231,8,1,93501
234,8,1,93501
235,8,1,93501
245,8,1,93501
246,8,1,93501
248,8,1,93501
249,8,1,93501
8,9,1,93501
24,9,1,93501
34,9,1,93501
38,9,1,93501
71,9,1,93501
74,9,1,93501
96,9,1,93501
136,9,1,93501
145,9,1,93501
153,9,1,93501
158,9,1,93501
220,9,1,93501
248,9,1,93501
3,10,1,93501
5,10,1,93501
20,10,1,93501
24,10,1,93501
25,10,1,93501
26,10,1,93501
32,10,1,93501
34,10,1,93501
36,10,1,93501
37,10,1,93501
46,10,1,93501
47,10,1,93501
48,10,1,93501
51,10,1,93501
53,10,1,93501
57,10,1,93501
66,10,1,93501
74,10,1,93501
75,10,1,93501
83,10,1,93501
85,10,1,93501
86,10,1,93501
87,10,1,93501
89,10,1,93501
92,10,1,93501
100,10,1,93501
103,10,1,93501
109,10,1,93501
112,10,1,93501
116,10,1,93501
117,10,1,93501
118,10,1,93501
121,10,1,93501
128,10,1,93501
129,10,1,93501
137,10,1,93501
138,10,1,93501
140,10,1,93501
142,10,1,93501
143,10,1,93501
149,10,1,93501
151,10,1,93501
154,10,1,93501
157,10,1,93501
160,10,1,93501
161,10,1,93501
169,10,1,93501
173,10,1,93501
175,10,1,93501
177,10,1,93501
183,10,1,93501
185,10,1,93501
186,10,1,93501
187,10,1,93501
193,10,1,93501
196,10,1,93501
199,10,1,93501
200,10,1,93501
202,10,1,93501
206,10,1,93501
215,10,1,93501
220,10,1,93501
223,10,1,93501
224,10,1,93501
227,10,1,93501
230,10,1,93501
235,10,1,93501
241,10,1,93501
250,10,1,93501
5,11,1,93501
6,11,1,93501
17,11,1,93501
20,11,1,93501
23,11,1,93501
25,11,1,93501
26,11,1,93501
27,11,1,93501
29,11,1,93501
32,11,1,93501
33,11,1,93501
37,11,1,93501
41,11,1,93501
46,11,1,93501
49,11,1,93501
56,11,1,93501
60,11,1,93501
62,11,1,93501
67,11,1,93501
68,11,1,93501
70,11,1,93501
73,11,1,93501
74,11,1,93501
77,11,1,93501
86,11,1,93501
93,11,1,93501
96,11,1,93501
100,11,1,93501
101,11,1,93501
113,11,1,93501
117,11,1,93501
118,11,1,93501
119,11,1,93501
120,11,1,93501
127,11,1,93501
131,11,1,93501
135,11,1,93501
140,11,1,93501
143,11,1,93501
144,11,1,93501
146,11,1,93501
147,11,1,93501
153,11,1,93501
168,11,1,93501
169,11,1,93501
173,11,1,93501
179,11,1,93501
184,11,1,93501
185,11,1,93501
188,11,1,93501
193,11,1,93501
196,11,1,93501
212,11,1,93501
219,11,1,93501
220,11,1,93501
224,11,1,93501
226,11,1,93501
227,11,1,93501
232,11,1,93501
234,11,1,93501
245,11,1,93501
27,4,1,94001
42,4,1,94001
46,4,1,94001
70,4,1,94001
75,4,1,94001
77,4,1,94001
87,4,1,94001
101,4,1,94001
105,4,1,94001
128,4,1,94001
142,4,1,94001
146,4,1,94001
155,4,1,94001
160,4,1,94001
177,4,1,94001
180,4,1,94001
184,4,1,94001
185,4,1,94001
191,4,1,94001
209,4,1,94001
216,4,1,94001
218,4,1,94001
226,4,1,94001
1,5,1,94001
3,5,1,94001
18,5,1,94001
42,5,1,94001
43,5,1,94001
65,5,1,94001
77,5,1,94001
101,5,1,94001
128,5,1,94001
130,5,1,94001
142,5,1,94001
149,5,1,94001
164,5,1,94001
166,5,1,94001
177,5,1,94001
181,5,1,94001
184,5,1,94001
185,5,1,94001
216,5,1,94001
1,7,1,94001
2,7,1,94001
3,7,1,94001
5,7,1,94001
7,7,1,94001
8,7,1,94001
9,7,1,94001
15,7,1,94001
16,7,1,94001
18,7,1,94001
25,7,1,94001
27,7,1,94001
31,7,1,94001
34,7,1,94001
36,7,1,94001
38,7,1,94001
43,7,1,94001
45,7,1,94001
46,7,1,94001
48,7,1,94001
51,7,1,94001
53,7,1,94001
59,7,1,94001
62,7,1,94001
65,7,1,94001
67,7,1,94001
70,7,1,94001
71,7,1,94001
75,7,1,94001
76,7,1,94001
77,7,1,94001
83,7,1,94001
86,7,1,94001
91,7,1,94001
96,7,1,94001
97,7,1,94001
100,7,1,94001
101,7,1,94001
102,7,1,94001
103,7,1,94001
105,7,1,94001
108,7,1,94001
117,7,1,94001
118,7,1,94001
128,7,1,94001
130,7,1,94001
131,7,1,94001
135,7,1,94001
138,7,1,94001
139,7,1,94001
143,7,1,94001
144,7,1,94001
145,7,1,94001
149,7,1,94001
151,7,1,94001
153,7,1,94001
154,7,1,94001
155,7,1,94001
157,7,1,94001
160,7,1,94001
162,7,1,94001
166,7,1,94001
177,7,1,94001
179,7,1,94001
180,7,1,94001
183,7,1,94001
184,7,1,94001
185,7,1,94001
191,7,1,94001
200,7,1,94001
203,7,1,94001
209,7,1,94001
217,7,1,94001
218,7,1,94001
220,7,1,94001
226,7,1,94001
230,7,1,94001
231,7,1,94001
235,7,1,94001
246,7,1,94001
249,7,1,94001
1,8,1,94001
2,8,1,94001
3,8,1,94001
5,8,1,94001
7,8,1,94001
8,8,1,94001
9,8,1,94001
10,8,1,94001
11,8,1,94001
12,8,1,94001
14,8,1,94001
15,8,1,94001
16,8,1,94001
17,8,1,94001
18,8,1,94001
24,8,1,94001
25,8,1,94001
27,8,1,94001
29,8,1,94001
31,8,1,94001
33,8,1,94001
34,8,1,94001
36,8,1,94001
38,8,1,94001
41,8,1,94001
42,8,1,94001
43,8,1,94001
45,8,1,94001
46,8,1,94001
48,8,1,94001
51,8,1,94001
53,8,1,94001
59,8,1,94001
60,8,1,94001
61,8,1,94001
62,8,1,94001
63,8,1,94001
65,8,1,94001
66,8,1,94001
67,8,1,94001
70,8,1,94001
71,8,1,94001
74,8,1,94001
75,8,1,94001
76,8,1,94001
77,8,1,94001
78,8,1,94001
83,8,1,94001
85,8,1,94001
86,8,1,94001
87,8,1,94001
88,8,1,94001
89,8,1,94001
91,8,1,94001
92,8,1,94001
93,8,1,94001
96,8,1,94001
97,8,1,94001
100,8,1,94001
101,8,1,94001
102,8,1,94001
103,8,1,94001
104,8,1,94001
105,8,1,94001
106,8,1,94001
107,8,1,94001
108,8,1,94001
111,8,1,94001
112,8,1,94001
114,8,1,94001
116,8,1,94001
117,8,1,94001
118,8,1,94001
120,8,1,94001
121,8,1,94001
123,8,1,94001
128,8,1,94001
129,8,1,94001
130,8,1,94001
131,8,1,94001
135,8,1,94001
137,8,1,94001
138,8,1,94001
139,8,1,94001
142,8,1,94001
143,8,1,94001
144,8,1,94001
145,8,1,94001
146,8,1,94001
149,8,1,94001
150,8,1,94001
151,8,1,94001
153,8,1,94001
154,8,1,94001
155,8,1,94001
156,8,1,94001
157,8,1,94001
160,8,1,94001
162,8,1,94001
164,8,1,94001
166,8,1,94001
169,8,1,94001
172,8,1,94001
173,8,1,94001
176,8,1,94001
177,8,1,94001
179,8,1,94001
180,8,1,94001
181,8,1,94001
183,8,1,94001
184,8,1,94001
185,8,1,94001
190,8,1,94001
191,8,1,94001
192,8,1,94001
196,8,1,94001
200,8,1,94001
202,8,1,94001
203,8,1,94001
204,8,1,94001
206,8,1,94001
208,8,1,94001
209,8,1,94001
215,8,1,94001
216,8,1,94001
217,8,1,94001
218,8,1,94001
219,8,1,94001
220,8,1,94001
221,8,1,94001
224,8,1,94001
226,8,1,94001
227,8,1,94001
230,8,1,94001
231,8,1,94001
234,8,1,94001
235,8,1,94001
245,8,1,94001
246,8,1,94001
248,8,1,94001
249,8,1,94001
27,9,1,94001
149,9,1,94001
216,9,1,94001
1,10,1,94001
2,10,1,94001
5,10,1,94001
7,10,1,94001
19,10,1,94001
20,10,1,94001
25,10,1,94001
26,10,1,94001
27,10,1,94001
32,10,1,94001
33,10,1,94001
37,10,1,94001
40,10,1,94001
41,10,1,94001
42,10,1,94001
44,10,1,94001
46,10,1,94001
47,10,1,94001
48,10,1,94001
53,10,1,94001
59,10,1,94001
60,10,1,94001
61,10,1,94001
66,10,1,94001
68,10,1,94001
70,10,1,94001
74,10,1,94001
75,10,1,94001
80,10,1,94001
83,10,1,94001
86,10,1,94001
96,10,1,94001
100,10,1,94001
101,10,1,94001
103,10,1,94001
105,10,1,94001
108,10,1,94001
114,10,1,94001
116,10,1,94001
117,10,1,94001
119,10,1,94001
120,10,1,94001
121,10,1,94001
127,10,1,94001
128,10,1,94001
131,10,1,94001
134,10,1,94001
140,10,1,94001
143,10,1,94001
144,10,1,94001
147,10,1,94001
149,10,1,94001
150,10,1,94001
155,10,1,94001
157,10,1,94001
160,10,1,94001
162,10,1,94001
166,10,1,94001
167,10,1,94001
175,10,1,94001
177,10,1,94001
182,10,1,94001
183,10,1,94001
184,10,1,94001
185,10,1,94001
192,10,1,94001
193,10,1,94001
196,10,1,94001
197,10,1,94001
199,10,1,94001
202,10,1,94001
206,10,1,94001
207,10,1,94001
211,10,1,94001
213,10,1,94001
218,10,1,94001
220,10,1,94001
223,10,1,94001
224,10,1,94001
225,10,1,94001
226,10,1,94001
227,10,1,94001
229,10,1,94001
234,10,1,94001
235,10,1,94001
239,10,1,94001
245,10,1,94001
248,10,1,94001
3,11,1,94001
6,11,1,94001
8,11,1,94001
14,11,1,94001
17,11,1,94001
19,11,1,94001
23,11,1,94001
25,11,1,94001
27,11,1,94001
32,11,1,94001
37,11,1,94001
46,11,1,94001
55,11,1,94001
59,11,1,94001
65,11,1,94001
68,11,1,94001
73,11,1,94001
74,11,1,94001
75,11,1,94001
81,11,1,94001
87,11,1,94001
88,11,1,94001
90,11,1,94001
93,11,1,94001
94,11,1,94001
96,11,1,94001
100,11,1,94001
104,11,1,94001
112,11,1,94001
117,11,1,94001
120,11,1,94001
125,11,1,94001
126,11,1,94001
127,11,1,94001
128,11,1,94001
131,11,1,94001
135,11,1,94001
139,11,1,94001
140,11,1,94001
142,11,1,94001
143,11,1,94001
144,11,1,94001
146,11,1,94001
149,11,1,94001
154,11,1,94001
155,11,1,94001
156,11,1,94001
157,11,1,94001
161,11,1,94001
165,11,1,94001
174,11,1,94001
179,11,1,94001
180,11,1,94001
183,11,1,94001
185,11,1,94001
188,11,1,94001
193,11,1,94001
198,11,1,94001
201,11,1,94001
205,11,1,94001
207,11,1,94001
210,11,1,94001
211,11,1,94001
223,11,1,94001
225,11,1,94001
232,11,1,94001
235,11,1,94001
239,11,1,94001
241,11,1,94001
2,13,1,94001
4,13,1,94001
7,13,1,94001
13,13,1,94001
16,13,1,94001
26,13,1,94001
28,13,1,94001
32,13,1,94001
37,13,1,94001
43,13,1,94001
49,13,1,94001
52,13,1,94001
58,13,1,94001
59,13,1,94001
72,13,1,94001
73,13,1,94001
74,13,1,94001
86,13,1,94001
90,13,1,94001
95,13,1,94001
96,13,1,94001
100,13,1,94001
101,13,1,94001
105,13,1,94001
113,13,1,94001
115,13,1,94001
121,13,1,94001
122,13,1,94001
126,13,1,94001
129,13,1,94001
133,13,1,94001
139,13,1,94001
144,13,1,94001
146,13,1,94001
147,13,1,94001
149,13,1,94001
151,13,1,94001
155,13,1,94001
159,13,1,94001
162,13,1,94001
165,13,1,94001
173,13,1,94001
179,13,1,94001
180,13,1,94001
183,13,1,94001
193,13,1,94001
194,13,1,94001
197,13,1,94001
201,13,1,94001
214,13,1,94001
223,13,1,94001
226,13,1,94001
234,13,1,94001
238,13,1,94001
240,13,1,94001
243,13,1,94001
27,4,1,94501
42,4,1,94501
46,4,1,94501
70,4,1,94501
75,4,1,94501
77,4,1,94501
87,4,1,94501
101,4,1,94501
105,4,1,94501
142,4,1,94501
146,4,1,94501
160,4,1,94501
177,4,1,94501
180,4,1,94501
184,4,1,94501
185,4,1,94501
191,4,1,94501
209,4,1,94501
216,4,1,94501
218,4,1,94501
3,5,1,94501
27,5,1,94501
38,5,1,94501
65,5,1,94501
105,5,1,94501
146,5,1,94501
177,5,1,94501
184,5,1,94501
196,5,1,94501
1,6,1,94501
27,6,1,94501
42,6,1,94501
46,6,1,94501
53,6,1,94501
83,6,1,94501
91,6,1,94501
130,6,1,94501
138,6,1,94501
153,6,1,94501
166,6,1,94501
202,6,1,94501
203,6,1,94501
230,6,1,94501
246,6,1,94501
2,7,1,94501
3,7,1,94501
5,7,1,94501
7,7,1,94501
8,7,1,94501
9,7,1,94501
12,7,1,94501
15,7,1,94501
16,7,1,94501
18,7,1,94501
25,7,1,94501
27,7,1,94501
31,7,1,94501
36,7,1,94501
38,7,1,94501
42,7,1,94501
43,7,1,94501
45,7,1,94501
46,7,1,94501
48,7,1,94501
51,7,1,94501
53,7,1,94501
60,7,1,94501
61,7,1,94501
62,7,1,94501
65,7,1,94501
67,7,1,94501
71,7,1,94501
76,7,1,94501
77,7,1,94501
78,7,1,94501
83,7,1,94501
86,7,1,94501
91,7,1,94501
96,7,1,94501
97,7,1,94501
100,7,1,94501
101,7,1,94501
102,7,1,94501
103,7,1,94501
105,7,1,94501
107,7,1,94501
108,7,1,94501
111,7,1,94501
114,7,1,94501
116,7,1,94501
118,7,1,94501
128,7,1,94501
130,7,1,94501
131,7,1,94501
135,7,1,94501
137,7,1,94501
138,7,1,94501
139,7,1,94501
142,7,1,94501
143,7,1,94501
144,7,1,94501
145,7,1,94501
146,7,1,94501
149,7,1,94501
153,7,1,94501
154,7,1,94501
155,7,1,94501
157,7,1,94501
160,7,1,94501
162,7,1,94501
164,7,1,94501
166,7,1,94501
173,7,1,94501
177,7,1,94501
179,7,1,94501
180,7,1,94501
181,7,1,94501
183,7,1,94501
184,7,1,94501
185,7,1,94501
191,7,1,94501
196,7,1,94501
200,7,1,94501
208,7,1,94501
209,7,1,94501
216,7,1,94501
217,7,1,94501
218,7,1,94501
220,7,1,94501
226,7,1,94501
230,7,1,94501
231,7,1,94501
234,7,1,94501
235,7,1,94501
246,7,1,94501
249,7,1,94501
18,8,1,94501
31,8,1,94501
38,8,1,94501
85,8,1,94501
87,8,1,94501
92,8,1,94501
103,8,1,94501
111,8,1,94501
118,8,1,94501
131,8,1,94501
143,8,1,94501
155,8,1,94501
173,8,1,94501
181,8,1,94501
215,8,1,94501
226,8,1,94501
230,8,1,94501
248,8,1,94501
1,9,1,94501
2,9,1,94501
14,9,1,94501
16,9,1,94501
18,9,1,94501
25,9,1,94501
31,9,1,94501
33,9,1,94501
38,9,1,94501
40,9,1,94501
42,9,1,94501
46,9,1,94501
60,9,1,94501
62,9,1,94501
70,9,1,94501
71,9,1,94501
75,9,1,94501
76,9,1,94501
83,9,1,94501
96,9,1,94501
106,9,1,94501
120,9,1,94501
121,9,1,94501
134,9,1,94501
139,9,1,94501
143,9,1,94501
157,9,1,94501
160,9,1,94501
166,9,1,94501
169,9,1,94501
186,9,1,94501
191,9,1,94501
196,9,1,94501
209,9,1,94501
213,9,1,94501
230,9,1,94501
235,9,1,94501
245,9,1,94501
250,9,1,94501
2,10,1,94501
3,10,1,94501
7,10,1,94501
19,10,1,94501
20,10,1,94501
24,10,1,94501
25,10,1,94501
59,10,1,94501
60,10,1,94501
63,10,1,94501
65,10,1,94501
66,10,1,94501
67,10,1,94501
70,10,1,94501
74,10,1,94501
80,10,1,94501
85,10,1,94501
89,10,1,94501
100,10,1,94501
117,10,1,94501
118,10,1,94501
125,10,1,94501
131,10,1,94501
135,10,1,94501
140,10,1,94501
149,10,1,94501
165,10,1,94501
166,10,1,94501
173,10,1,94501
179,10,1,94501
180,10,1,94501
197,10,1,94501
201,10,1,94501
207,10,1,94501
229,10,1,94501
235,10,1,94501
241,10,1,94501
245,10,1,94501
1,11,1,94501
5,11,1,94501
24,11,1,94501
26,11,1,94501
29,11,1,94501
49,11,1,94501
54,11,1,94501
56,11,1,94501
65,11,1,94501
66,11,1,94501
76,11,1,94501
94,11,1,94501
96,11,1,94501
113,11,1,94501
117,11,1,94501
127,11,1,94501
128,11,1,94501
135,11,1,94501
139,11,1,94501
140,11,1,94501
146,11,1,94501
147,11,1,94501
157,11,1,94501
168,11,1,94501
188,11,1,94501
204,11,1,94501
207,11,1,94501
210,11,1,94501
211,11,1,94501
226,11,1,94501
242,11,1,94501
16,12,1,94501
46,12,1,94501
56,12,1,94501
58,12,1,94501
146,12,1,94501
183,12,1,94501
219,12,1,94501
241,12,1,94501
247,12,1,94501
2,13,1,94501
4,13,1,94501
7,13,1,94501
13,13,1,94501
16,13,1,94501
32,13,1,94501
37,13,1,94501
46,13,1,94501
48,13,1,94501
59,13,1,94501
72,13,1,94501
73,13,1,94501
77,13,1,94501
96,13,1,94501
103,13,1,94501
110,13,1,94501
113,13,1,94501
115,13,1,94501
122,13,1,94501
129,13,1,94501
137,13,1,94501
144,13,1,94501
149,13,1,94501
154,13,1,94501
155,13,1,94501
162,13,1,94501
179,13,1,94501
180,13,1,94501
183,13,1,94501
193,13,1,94501
194,13,1,94501
197,13,1,94501
201,13,1,94501
206,13,1,94501
214,13,1,94501
219,13,1,94501
223,13,1,94501
226,13,1,94501
234,13,1,94501
238,13,1,94501
243,13,1,94501
27,4,1,95001
